phrase_id,language,phrase,english_translation,category
b890915b-1312-44c1-bd42-921f5341ca0f,French,Avez-vous un interprète?,Do you have an interpreter?,Communication
c50c6636-2023-45f0-b407-31fbbd770d1b,French,Quel est le coût de cette consultation?,What is the cost of this visit?,Insurance
edc8932d-8264-4754-8cd9-235064c2fa59,Japanese,救急車が必要です。,I need an ambulance.,Emergency
67835cb9-3e59-4b22-aa77-399b9c080e46,French,Je vomis.,I am vomiting.,Symptoms
3be680e2-26dc-40c9-8920-97964e200890,Arabic,لدي قلم إبينفرين للحساسية الشديدة.,I have an EpiPen for severe allergies.,Medication
da10cf04-efd7-4644-bdde-577c4349101d,English,This is an emergency.,This is an emergency.,Emergency
5d02b315-0572-491d-ae2c-c88e7a18fe46,Portuguese,Tenho dificuldade para respirar.,I have difficulty breathing.,Symptoms
c8825dd7-a4ff-491e-b1db-d1b35c47a048,Japanese,病院にはどうやって行けばいいですか？,How do I get to the hospital?,Navigation
d58dfde0-64c0-47f1-81fb-66409be023c1,Arabic,هل تقبلون التأمين الدولي؟,Do you accept international insurance?,Insurance
c4071870-cddb-44c8-931b-62f2f63028d2,Japanese,この受診の費用はいくらですか？,What is the cost of this visit?,Insurance
088aab30-25e6-41cf-a77d-a54e5981922e,Japanese,海外の保険は使えますか？,Do you accept international insurance?,Insurance
12bc2e04-967f-4fab-b649-6732d3dc69a3,English,Where is the nearest urgent care center?,Where is the nearest urgent care center?,Navigation
e8ebf856-f6f3-4c76-a9ca-e12a04720b52,Chinese,我需要紧急帮助。,I need emergency help.,Emergency
d48164b2-b88c-4d65-9888-efeeab92c789,English,Can I pay out of pocket?,Can I pay out of pocket?,Insurance
74330002-02cd-45cf-9339-b02f450ba745,Japanese,糖尿病でインスリンが必要です。,I am diabetic and need insulin.,Medication
51d67084-54bc-4bcc-ada3-2b75ec5cef5d,Spanish,Tengo sarpullido.,I have a rash.,Symptoms
8fd35f65-f65b-4e53-8c57-cb328b82b39a,Arabic,أين يمكنني العثور على صيدلية؟,Where can I find a pharmacy?,Medication
88eb0481-b5aa-479d-aa20-f54a1a5c43d5,Japanese,私の言語を話す医師はいますか？,Is there a doctor who speaks my language?,Navigation
68cc8221-bc46-47df-9215-fa71fcdeb72a,English,Do you have an interpreter?,Do you have an interpreter?,Communication
0439ccd8-be4e-4c75-bfa5-cd229520e10f,Chinese,救救我，我病得很重。,"Help me, I am very sick.",Emergency
25872beb-14f7-4502-b60b-47003fef3656,Portuguese,"Ajude-me, estou muito doente.","Help me, I am very sick.",Emergency
50268c40-8fc8-462e-960c-f3bd02cb6a66,Japanese,助けてください、とても具合が悪いです。,"Help me, I am very sick.",Emergency
1c6c2300-6a18-46db-9d94-6a7619a44d12,French,Avez-vous ce médicament?,Do you have this medication?,Medication
dc528eca-8ff0-4dfe-8563-c181b00cb74f,English,I have chest pain.,I have chest pain.,Symptoms
62cf46a8-29ac-40ae-8888-14d1375ad3d5,French,J'ai du mal à respirer.,I have difficulty breathing.,Symptoms
23160ed9-197f-4257-8ef0-73d13fc862c8,Spanish,¿Hay un médico que hable mi idioma?,Is there a doctor who speaks my language?,Navigation
dee7b9eb-dca6-46d0-a75e-9593c9c09d45,Portuguese,Sou diabético/a e preciso de insulina.,I am diabetic and need insulin.,Medication
514abc6b-bc1c-4168-8eb5-b42fc120aadb,Portuguese,Tenho diarreia.,I have diarrhea.,Symptoms
dab136c4-c7ff-491c-9fa6-2cfa88c1c7a9,Portuguese,Perdi meu medicamento.,I lost my medication.,Medication
fdd1a2bd-c231-40c0-baa5-00479a6cb913,French,Appelez le 911 s'il vous plaît.,Call 911 please.,Emergency
62ed7e5a-7601-4c5d-aa07-dd62aad6d701,French,Je ne parle pas anglais.,I do not speak English.,Communication
185c33a4-f304-403e-bbba-b2a59e091f02,Chinese,我需要续药。,I need a prescription refill.,Medication
4530e7a7-e141-4c36-a9f3-2bfdd89103d3,Portuguese,"Pode escrever, por favor?",Can you write it down please?,Communication
089f00df-a1be-41af-9e95-bdd122d0b275,Arabic,أين أقرب غرفة طوارئ؟,Where is the nearest emergency room?,Navigation
05093265-507d-4b87-a245-d9281e5c293f,Japanese,この受診の費用はいくらですか？,What is the cost of this visit?,Insurance
a6391f78-0279-4cf8-9f12-262417c10e58,Portuguese,Sou alérgico/a à penicilina.,I am allergic to penicillin.,Symptoms
73dcc23b-a317-47c1-b859-f683c092a7aa,French,"Aidez-moi, je suis très malade.","Help me, I am very sick.",Emergency
b35f0d16-7982-44f4-b4ec-a75afe6c210a,Portuguese,Onde fica o centro de atendimento urgente mais próximo?,Where is the nearest urgent care center?,Navigation
19bdcbb9-92ea-423d-9b35-98ccae704b52,French,Je me sens étourdi(e).,I feel dizzy.,Symptoms
f177c935-94e3-4e43-af38-91540364c1b2,Chinese,请说慢点。,Please speak slowly.,Communication
50804db0-2d66-47f7-8d9e-b576ff1ab903,French,J'ai besoin d'un renouvellement d'ordonnance.,I need a prescription refill.,Medication
f3cfaa36-b308-427a-8f87-bf6527daf2e8,Portuguese,Estou tonto/a.,I feel dizzy.,Symptoms
8754706a-cebf-48e5-9e6c-8071eadf6df1,Spanish,¿Dónde está la sala de emergencias más cercana?,Where is the nearest emergency room?,Navigation
f4edcb9a-5864-482c-9850-1e2ad7557dd5,Arabic,اتصل بـ 911 من فضلك.,Call 911 please.,Emergency
d5fc5966-68b9-4a2c-b636-c430e94a5020,French,Puis-je payer de ma poche?,Can I pay out of pocket?,Insurance
2cc31cb3-cfd0-4d03-b182-107cef18a727,English,I need an ambulance.,I need an ambulance.,Emergency
1271e426-2566-42ce-beb0-06598ec56fa7,English,I have a food allergy.,I have a food allergy.,Symptoms
ac709557-1428-45f5-beeb-05f9bc04f7df,French,J'ai des douleurs à la poitrine.,I have chest pain.,Symptoms
90eb7e19-f660-4fed-bb43-1cb31dec71c5,Spanish,¿Puedo pagar de mi bolsillo?,Can I pay out of pocket?,Insurance
0e7d2590-2742-4a25-a196-afe7b353e0c2,Chinese,请说慢点。,Please speak slowly.,Communication
07ea2185-5248-4a75-ba88-29a716d947f1,French,Y a-t-il un médecin qui parle ma langue?,Is there a doctor who speaks my language?,Navigation
f8f83aab-7f51-4a5b-9009-efdf354376dd,Chinese,救救我，我病得很重。,"Help me, I am very sick.",Emergency
7baca57e-4b7f-41a9-a0e4-d2c47a11fbcb,French,Avez-vous un interprète?,Do you have an interpreter?,Communication
3a04d46c-4a03-4e87-b40f-1dfcc7af60fe,Chinese,能写下来吗？,Can you write it down please?,Communication
2da5b38b-fc00-4ab6-b568-e15f9b902544,Japanese,糖尿病でインスリンが必要です。,I am diabetic and need insulin.,Medication
84d474b2-a8c2-4be8-9bec-2e8f1469edb9,English,I have swelling.,I have swelling.,Symptoms
5bb92a75-d868-4379-a2fe-1c78d8bbc11d,Arabic,هل لديك هذا الدواء؟,Do you have this medication?,Medication
facfd84e-efcd-4cc1-8bcf-f4ad95935293,Portuguese,Não falo inglês.,I do not speak English.,Communication
302e7a51-8685-4a92-bdb1-c2631ceeb450,Arabic,هل يمكنك كتابته من فضلك؟,Can you write it down please?,Communication
56cba5a8-a114-4a91-8f71-05c10fe92b20,Portuguese,Sou diabético/a e preciso de insulina.,I am diabetic and need insulin.,Medication
7cc52247-9c0f-4f2e-80c3-ee5df6f8ee4c,Chinese,我需要紧急帮助。,I need emergency help.,Emergency
a4b30d86-ea5c-440b-ad41-a30ccb138c81,Japanese,重度アレルギー用のエピペンを持っています。,I have an EpiPen for severe allergies.,Medication
4592ad7f-20b4-4639-8907-998b0ac7803a,Chinese,我需要远程医疗预约。,I need a telehealth appointment.,Navigation
ae9dabb9-40c1-413b-8c11-b2dcd3efb08b,French,J'ai une éruption cutanée.,I have a rash.,Symptoms
142c0f89-44f2-414f-b321-18f1ad132e16,Arabic,أين أقرب مركز للرعاية العاجلة؟,Where is the nearest urgent care center?,Navigation
80bff2b9-a527-4362-8345-3c20a24ff048,Portuguese,Há um médico que fala minha língua?,Is there a doctor who speaks my language?,Navigation
c1bfda42-ed8a-4149-b5db-6e0d4737454d,Chinese,我呼吸困难。,I have difficulty breathing.,Symptoms
83aa8a43-0147-4861-b9f5-d8c7dd19a7bc,Portuguese,Tenho uma EpiPen para alergias graves.,I have an EpiPen for severe allergies.,Medication
1c55b7f3-18a1-4d2d-bf86-7dc1d3e78e86,French,Je me sens étourdi(e).,I feel dizzy.,Symptoms
17ce4767-1bc6-44a7-a339-37a8800433c5,Chinese,我身上起疹子了。,I have a rash.,Symptoms
7c3f8d16-3959-4d3d-b731-c1418b93eae7,Spanish,No hablo inglés.,I do not speak English.,Communication
2432b738-0840-41b1-9456-8d0748cb5e85,Portuguese,Preciso de uma consulta de telemedicina.,I need a telehealth appointment.,Navigation
66dab387-7df1-4a14-af1e-db93e88704dd,French,J'ai besoin d'un renouvellement d'ordonnance.,I need a prescription refill.,Medication
746d3596-fcbf-4afe-b9fb-863c1f1d3803,Chinese,我需要紧急帮助。,I need emergency help.,Emergency
5e2d0405-5d73-4a1b-a375-d6aada4eada5,Arabic,هل يمكنك كتابته من فضلك؟,Can you write it down please?,Communication
0da3f47d-d169-4548-9b5c-a2ddab9a50f2,Spanish,¿Hay un médico que hable mi idioma?,Is there a doctor who speaks my language?,Navigation
616b637d-5564-4d57-8de6-a47ca352fe05,Japanese,ゆっくり話してください。,Please speak slowly.,Communication
2f559f95-38a5-46f3-b055-fd3b52c44039,French,Y a-t-il un médecin qui parle ma langue?,Is there a doctor who speaks my language?,Navigation
034d6678-c46c-4117-bb21-c576a10670b6,Chinese,我肚子疼。,I have abdominal pain.,Symptoms
b7c7a128-b48b-4ba1-a2ec-2bd55725acb0,Arabic,ما هي تكلفة هذه الزيارة؟,What is the cost of this visit?,Insurance
19e91a33-a400-4fb9-8ab9-3bd09ba7fb9a,Portuguese,Não entendo.,I do not understand.,Communication
25d91ff0-106a-444c-98d4-050ea53697d5,Arabic,عندي ألم في البطن.,I have abdominal pain.,Symptoms
3105885e-596e-4812-b975-4fea58a66553,Arabic,أحتاج إلى سيارة إسعاف.,I need an ambulance.,Emergency
3ad5a3b2-daf2-4c3b-ad12-ef3fb1f8576e,Spanish,Necesito ayuda de emergencia.,I need emergency help.,Emergency
55660156-ade1-4d03-bff7-f9a483e4ea3e,Arabic,كيف أصل إلى المستشفى؟,How do I get to the hospital?,Navigation
6a1c5bd9-60a1-4aad-950a-cf0d146f9475,Spanish,¿Cómo llego al hospital?,How do I get to the hospital?,Navigation
9f323ffe-b3fe-41ab-b365-e2cfcd5747df,Spanish,¿Cómo llego al hospital?,How do I get to the hospital?,Navigation
7c3ddb83-e51a-411c-bc08-a58419aa8d3e,Portuguese,"Pode escrever, por favor?",Can you write it down please?,Communication
90a615ec-534c-434a-915f-fb34ca8798b5,Arabic,لدي قلم إبينفرين للحساسية الشديدة.,I have an EpiPen for severe allergies.,Medication
b9bbf35f-4777-46b4-82d7-4f8fcb486908,French,Je suis diabétique et j'ai besoin d'insuline.,I am diabetic and need insulin.,Medication
ccbd9bc9-6b25-426c-995f-6f38634d7b88,Chinese,请说慢点。,Please speak slowly.,Communication
9559d901-e63e-4485-b672-088c24a61add,English,Is there a doctor who speaks my language?,Is there a doctor who speaks my language?,Navigation
42d0de2b-d5d6-4ed2-94f5-064771bae0d9,Spanish,¿Hay un médico que hable mi idioma?,Is there a doctor who speaks my language?,Navigation
1eb10c6f-dab5-4eb5-b6c4-63de0f7de71e,Chinese,有会说我语言的医生吗？,Is there a doctor who speaks my language?,Navigation
5e061191-41c8-49db-8009-e762ab917b93,French,Je me sens étourdi(e).,I feel dizzy.,Symptoms
531f3627-db33-438e-bf28-c65c97e1419a,Japanese,最寄りの救急室はどこですか？,Where is the nearest emergency room?,Navigation
e178fc56-2efd-4620-8156-31989494de9a,Arabic,هل يمكنك كتابته من فضلك؟,Can you write it down please?,Communication
780211bd-8a92-4b7b-a48a-b67d0c630025,Japanese,最寄りの救急室はどこですか？,Where is the nearest emergency room?,Navigation
b84145f1-6dd1-4f6f-ae0d-053d01f46323,English,I need an ambulance.,I need an ambulance.,Emergency
5370fe98-5fcb-4270-b14d-28423605c9c4,French,J'ai besoin d'un rendez-vous en téléconsultation.,I need a telehealth appointment.,Navigation
90b7a278-1473-42a0-8281-67b02b32a378,Japanese,最寄りの救急室はどこですか？,Where is the nearest emergency room?,Navigation
c692e39d-acc0-4383-a8c7-8437a317e0b5,Chinese,我拉肚子。,I have diarrhea.,Symptoms
c62b685a-3dcc-4b97-b4b6-59e261cbbf84,Portuguese,Qual é o custo desta consulta?,What is the cost of this visit?,Insurance
5101cc30-eace-4d6f-bc62-6c84617777b1,Spanish,Soy diabético/a y necesito insulina.,I am diabetic and need insulin.,Medication
e5391aef-0ce8-4de5-8840-4fb3806af48d,Portuguese,"Pode escrever, por favor?",Can you write it down please?,Communication
4be04ed4-bb31-44cb-a6c9-6a7fd731fec9,Spanish,Necesito una consulta de telemedicina.,I need a telehealth appointment.,Navigation
39f82bca-9823-40a8-baab-24272d34f95e,Japanese,自費で支払えますか？,Can I pay out of pocket?,Insurance
d174b3ac-ed84-4e18-9abe-413012c9f02d,Arabic,أجد صعوبة في التنفس.,I have difficulty breathing.,Symptoms
228f5efe-c1a1-48de-afcf-0e87b3f09388,Arabic,ساعدني، أنا مريض جداً.,"Help me, I am very sick.",Emergency
c20d557f-1b21-4ca0-81f3-92bd0cf9e3d5,Japanese,下痢をしています。,I have diarrhea.,Symptoms
066de0c9-b99e-4ec3-aa20-fecb87eedb28,French,Comment est-ce que j'arrive à l'hôpital?,How do I get to the hospital?,Navigation
f91c5d39-2c33-4637-95fd-da28f8f3a5ff,English,I do not understand.,I do not understand.,Communication
3b9c0f63-9d5c-460a-8395-68d8010421f0,Chinese,我需要续药。,I need a prescription refill.,Medication
0e37edf2-fcb3-45d8-a641-b03f9faebb40,Spanish,No entiendo.,I do not understand.,Communication
c590d767-63b5-47a7-b7a1-10fb342dcf02,Chinese,我需要续药。,I need a prescription refill.,Medication
6242db40-366e-4545-adfc-e67df12176f1,Portuguese,Vocês aceitam seguro internacional?,Do you accept international insurance?,Insurance
69457ad5-85e0-4b21-a2e5-1517f9f4da8b,French,Puis-je payer de ma poche?,Can I pay out of pocket?,Insurance
45b973b9-516e-4dd7-8aa0-0f23753567e4,Portuguese,Onde posso encontrar uma farmácia?,Where can I find a pharmacy?,Medication
96fd8a1b-eb9a-4053-a915-617eea0d9ad7,Chinese,我有肿胀。,I have swelling.,Symptoms
13528738-b7c1-4a18-a999-3b4ab1d1e00e,Arabic,هل تقبلون التأمين الدولي؟,Do you accept international insurance?,Insurance
cfa5f8ca-693d-4fb6-b0c1-e88069375f91,Japanese,腫れがあります。,I have swelling.,Symptoms
89250c85-a0a1-457a-b566-cfba0fe9dd23,French,J'ai un EpiPen pour les allergies sévères.,I have an EpiPen for severe allergies.,Medication
17f5525f-47a4-4576-9a62-2c81dd4dd6d8,Chinese,我丢失了我的药。,I lost my medication.,Medication
ed411a35-2902-46e5-ae8a-7454acbf39b9,Portuguese,Não tenho seguro.,I do not have insurance.,Insurance
9ecbcf07-2118-4e23-a7e8-ae2c96b9e42d,Japanese,救急車が必要です。,I need an ambulance.,Emergency
1991e4fc-0f9c-4ea8-9ead-946fa542f4fe,Portuguese,Preciso de uma ambulância.,I need an ambulance.,Emergency
66b96d06-9746-4115-b048-09f08e5327df,French,Où puis-je trouver une pharmacie?,Where can I find a pharmacy?,Medication
d4c7717d-78c4-4e60-b82f-3decac56740f,English,"Help me, I am very sick.","Help me, I am very sick.",Emergency
b31487af-9d7a-44e5-bc20-4213f6ec8471,Spanish,¿Hay un médico que hable mi idioma?,Is there a doctor who speaks my language?,Navigation
c9a5e04a-38db-43cf-a515-e0c8496b5a97,Arabic,أنا أتقيأ.,I am vomiting.,Symptoms
6a734e7e-0955-470e-83c7-dbeb8688e73f,Japanese,救急車が必要です。,I need an ambulance.,Emergency
c24e29c3-b5b4-4097-815b-0b65fc4a0f63,French,Je suis allergique à la pénicilline.,I am allergic to penicillin.,Symptoms
bdebe6ff-de27-44e4-8a53-650701a2cf3b,English,I have chest pain.,I have chest pain.,Symptoms
c1c450ce-3571-442d-a58e-a73be97cfd33,English,Do you have an interpreter?,Do you have an interpreter?,Communication
db3e069c-4ff1-4da5-9529-2a14a12d3666,Chinese,我需要救护车。,I need an ambulance.,Emergency
ab528d56-be60-49ed-b174-d3498fc59b0e,Arabic,ساعدني، أنا مريض جداً.,"Help me, I am very sick.",Emergency
b817b10a-601d-43e0-ab23-0c263120a86f,Japanese,重度アレルギー用のエピペンを持っています。,I have an EpiPen for severe allergies.,Medication
2bb30933-2af1-4010-9cf3-71ff3fd81b5a,Arabic,عندي إسهال.,I have diarrhea.,Symptoms
8f7ea890-de64-48e6-9db9-50071cc11ea3,Arabic,أجد صعوبة في التنفس.,I have difficulty breathing.,Symptoms
6462ccb5-5577-48ad-ba67-be56bbd2729d,Japanese,海外の保険は使えますか？,Do you accept international insurance?,Insurance
4e6d12a7-cbcb-44c1-a2b6-8f3d3663531d,Chinese,我有肿胀。,I have swelling.,Symptoms
6e328917-6e7c-4f12-8643-02438fa8c97b,Chinese,这是紧急情况。,This is an emergency.,Emergency
43028ecc-838b-47a9-b1c0-9a6fb77cf401,Arabic,لا أفهم.,I do not understand.,Communication
41ef5545-3eea-45d6-9eca-e5e3a4792ac2,Arabic,هل يمكنك كتابته من فضلك؟,Can you write it down please?,Communication
66c88e3d-a283-4615-9544-73816db619ed,English,I do not understand.,I do not understand.,Communication
f20d880b-63ba-4cb8-b31d-b6522da2ad28,French,"Aidez-moi, je suis très malade.","Help me, I am very sick.",Emergency
3538607d-af76-454d-825f-f6de7e0f1187,Spanish,Esto es una emergencia.,This is an emergency.,Emergency
5872399c-1e1d-4a0d-8785-b608e392edc0,English,Please speak slowly.,Please speak slowly.,Communication
3e60bb9a-b3ad-4fe0-8b88-997a72e64a00,Japanese,英語が話せません。,I do not speak English.,Communication
f985d4f4-d84b-4e79-b60f-bc112839dc41,French,C'est une urgence.,This is an emergency.,Emergency
0f65594e-2bf6-41d0-8b79-27632bb52ec8,Portuguese,Estou tonto/a.,I feel dizzy.,Symptoms
ced7ac5a-6b91-4d34-86c3-b8c398adaa87,French,Je ne parle pas anglais.,I do not speak English.,Communication
7e4c9fbb-8fe7-4394-a9c8-364d8f77e6a4,Japanese,処方の更新が必要です。,I need a prescription refill.,Medication
625da3c8-3f92-4d54-9f36-b9320443532b,French,J'ai un EpiPen pour les allergies sévères.,I have an EpiPen for severe allergies.,Medication
2bcf8974-cbe3-4e48-89d9-308b2eba73ce,French,Je ne comprends pas.,I do not understand.,Communication
